"","target_user_id","twitter_handle","fib_index","total_reshares","Source","Type","Domain","Rating","Score","Country","Language","followers","total_followers","cumulative_followers","percentage_cumulative_followers"
"1","44196397","elonmusk",32,563488,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",172329292,729856343,172329292,23.611
"2","471741741","PMOIndia",13,5055,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",55763392,729856343,228092684,31.252
"3","1349149096909668363","POTUS",27,141211,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",34149414,729856343,262242098,35.931
"4","1367531","FoxNews",15,4209,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",24395539,729856343,286637637,39.273
"5","1115874631","CGTNOfficial",NA,NA,"https://twitter.com/CGTNOfficial","TWITTER","cgtn.com","N",44.5,"US","en",12975019,729856343,299612656,41.051
"6","487118986","XHNews",NA,NA,"https://twitter.com/XHNews","TWITTER","english.news.cn","N",7.5,"US","en",11979057,729856343,311591713,42.692
"7","22703645","TuckerCarlson",19,101624,"https://twitter.com/TuckerCarlson","TWITTER","tuckercarlson.com","N",17.5,"US","en",11669837,729856343,323261550,44.291
"8","39344374","DonaldJTrumpJr",83,55456,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",10958921,729856343,334220471,45.793
"9","333357345","Cobratate",47,106866,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",8799547,729856343,343020018,46.998
"10","4970411","AJEnglish",NA,NA,"https://twitter.com/ajenglish","TWITTER","aljazeera.com","N",52,"US","en",8797371,729856343,351817389,48.204
"11","303862998","PDChina",NA,NA,"https://twitter.com/PDChina","TWITTER","en.people.cn","N",39.5,"US","en",6654033,729856343,358471422,49.115
"12","41634520","seanhannity",12,1771,"https://twitter.com/SeanHannity","TWITTER","hannity.com","N",39.5,"US","en",6505847,729856343,364977269,50.007
"13","23022687","tedcruz",19,27758,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",6293328,729856343,371270597,50.869
"14","22203756","Mike_Pence",13,1804,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",5674411,729856343,376945008,51.646
"15","16589206","wikileaks",NA,NA,"https://twitter.com/wikileaks/","TWITTER","wikileaks.org","N",44.5,"US","en",5619613,729856343,382564621,52.416
"16","2836421","MSNBC",NA,NA,"https://twitter.com/MSNBC","TWITTER","msnbc.com","N",49.5,"US","en",5086644,729856343,387651265,53.113
"17","95092020","jordanbpeterson",32,15806,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",5062249,729856343,392713514,53.807
"18","232901331","dbongino",179,106495,"https://twitter.com/dbongino","TWITTER","bongino.com","N",49.5,"US","en",5010285,729856343,397723799,54.493
"19","18166778","Jim_Jordan",57,76450,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",4866050,729856343,402589849,55.16
"20","50769180","IngrahamAngle",17,2858,"https://twitter.com/IngrahamAngle","TWITTER","lauraingraham.com","N",39.5,"US","en",4716094,729856343,407305943,55.806
"21","6509832","CNNnews18",15,2453,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",4711090,729856343,412017033,56.452
"22","39743812","EconomicTimes",26,8343,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",4349287,729856343,416366320,57.048
"23","87775422","ChinaDaily",18,3029,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",4165469,729856343,420531789,57.618
"24","38495835","marklevinshow",102,44387,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",3949266,729856343,424481055,58.16
"25","91882544","DineshDSouza",59,53487,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",3898300,729856343,428379355,58.694
"26","1074480192","SenTedCruz",39,15827,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",3578284,729856343,431957639,59.184
"27","100731315","ActualidadRT",NA,NA,"https://twitter.com/ActualidadRT","TWITTER","actualidad.rt.com","N",0,"US","en",3515994,729856343,435473633,59.666
"28","11134252","GOP",25,6291,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",3342677,729856343,438816310,60.124
"29","1201670995435646976","laurenboebert",15,76566,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",3253738,729856343,442070048,60.569
"30","64643056","RT_com",20,1335,"https://twitter.com/rt_com","TWITTER","rt.com","N",20,"US","en",3180498,729856343,445250546,61.005
"31","1344356576786866176","RepMTG",44,168855,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",3059070,729856343,448309616,61.424
"32","44945327","Franklin_Graham",22,12655,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2931735,729856343,451241351,61.826
"33","811972460560019456","republic",29,11372,"https://twitter.com/republic","TWITTER","republicworld.com","N",39.5,"US","en",2851612,729856343,454092963,62.217
"34","19739126","SpeakerMcCarthy",17,101898,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2818059,729856343,456911022,62.603
"35","296612629","narendramodi_in",22,1326,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2816979,729856343,459728001,62.989
"36","292929271","charliekirk11",21,27680,"https://twitter.com/charliekirk11","TWITTER","charliekirk.com","N",10,"US","en",2795915,729856343,462523916,63.372
"37","337808606","RobertKennedyJr",167,381543,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2747609,729856343,465271525,63.748
"38","818948638890217473","RepMattGaetz",24,28210,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2687642,729856343,467959167,64.117
"39","20545835","NEWSMAX",149,123916,"https://twitter.com/newsmax?lang=en","TWITTER","newsmax.com","N",20,"US","en",2657323,729856343,470616490,64.481
"40","34200559","rianru",NA,NA,"https://twitter.com/rianru","TWITTER","ria.ru","N",12.5,"US","en",2633495,729856343,473249985,64.842
"41","18266688","TomFitton",172,124457,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2546505,729856343,475796490,65.19
"42","58579942","mattgaetz",35,33148,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2487976,729856343,478284466,65.531
"43","50452226","augustosnunes",12,28870,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2480589,729856343,480765055,65.871
"44","1151913018936053760","jacksonhinklle",20,1233,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2465475,729856343,483230530,66.209
"45","26487169","LouDobbs",56,12734,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2462405,729856343,485692935,66.546
"46","592730371","JackPosobiec",73,61336,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2461573,729856343,488154508,66.884
"47","1033994695595065347","WayV_official",11,159927,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2425246,729856343,490579754,67.216
"48","18584875","hodgetwins",11,33946,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2420442,729856343,493000196,67.548
"49","1043185714437992449","catturd2",139,340425,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2372245,729856343,495372441,67.873
"50","20713061","newtgingrich",19,1893,"https://twitter.com/newtgingrich","TWITTER","gingrich360.com","N",49.5,"US","en",2366179,729856343,497738620,68.197
"51","1446932149148344320","ClownWorld_",21,6622,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2327269,729856343,500065889,68.516
"52","15212187","bennyjohnson",50,78796,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2198260,729856343,502264149,68.817
"53","729676086632656900","TeamTrump",21,7996,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2182500,729856343,504446649,69.116
"54","19091173","scrowder",49,12249,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2175667,729856343,506622316,69.414
"55","25101996","kimguilfoyle",39,11479,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2146114,729856343,508768430,69.708
"56","4081106480","realDailyWire",NA,NA,"https://www.twitter.com/realdailywire","TWITTER","dailywire.com","N",49.5,"US","en",2124057,729856343,510892487,69.999
"57","2908170952","DiamondandSilk",41,8890,"https://twitter.com/DiamondandSilk","TWITTER","diamondandsilk.com","N",52,"US","en",2122149,729856343,513014636,70.29
"58","18247062","JudicialWatch",66,20175,"https://www.twitter.com/JudicialWatch","TWITTER","judicialwatch.org","N",57,"US","en",2120707,729856343,515135343,70.58
"59","16076032","ggreenwald",79,53597,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2097140,729856343,517232483,70.868
"60","196168350","AnnCoulter",11,551,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",2094301,729856343,519326784,71.155
"61","1209936918","OANN",105,52085,"https://www.twitter.com/oann","TWITTER","oann.com","N",25,"US","en",2085799,729856343,521412583,71.44
"62","457984599","BreitbartNews",NA,NA,"https://twitter.com/BreitbartNews","TWITTER","breitbart.com","N",49.5,"US","en",2082615,729856343,523495198,71.726
"63","1212806053907185664","TheLeoTerrell",38,10790,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1966069,729856343,525461267,71.995
"64","15416505","GovMikeHuckabee",NA,NA,"https://www.twitter.com/GovMikeHuckabee","TWITTER","mikehuckabee.com","N",44.5,"US","en",1916426,729856343,527377693,72.258
"65","38271276","mtaibbi",19,111704,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1913083,729856343,529290776,72.52
"66","49616273","globaltimesnews",52,13251,"https://twitter.com/globaltimesnews","TWITTER","globaltimes.cn","N",39.5,"US","en",1892826,729856343,531183602,72.779
"67","1108472017144201216","TrumpWarRoom",16,6979,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1889502,729856343,533073104,73.038
"68","17454769","glennbeck",NA,NA,"https://twitter.com/glennbeck","TWITTER","glennbeck.com","N",44.5,"US","en",1814725,729856343,534887829,73.287
"69","1082197856","KariLake",48,138588,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1808978,729856343,536696807,73.535
"70","18856867","zerohedge",221,324005,"https://twitter.com/zerohedge","TWITTER","zerohedge.com","N",15,"US","en",1799121,729856343,538495928,73.781
"71","47293791","w_terrence",44,27125,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1737373,729856343,540233301,74.019
"72","770781940341288960","RudyGiuliani",17,5774,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1730909,729856343,541964210,74.256
"73","3376321847","iluminatibot",40,8923,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1650062,729856343,543614272,74.482
"74","15207668","HouseGOP",33,5235,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1632790,729856343,545247062,74.706
"75","2352629311","HawleyMO",24,24290,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1594355,729856343,546841417,74.925
"76","75541946","LaraLeaTrump",13,343,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1590267,729856343,548431684,75.142
"77","1163992520252153857","mikepompeo",38,18503,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1577477,729856343,550009161,75.359
"78","195271137","larryelder",114,68850,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1550383,729856343,551559544,75.571
"79","25202268","SaraCarterDC",NA,NA,"https://twitter.com/SaraCarterDC","TWITTER","saraacarter.com","N",32,"US","en",1542794,729856343,553102338,75.782
"80","2417586104","SebGorka",45,9372,"https://twitter.com/SebGorka","TWITTER","sebgorka.com","N",32.5,"US","en",1493428,729856343,554595766,75.987
"81","240454812","GenFlynn",48,73415,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1492707,729856343,556088473,76.191
"82","18379614","RubinReport",36,7043,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1484527,729856343,557573000,76.395
"83","2835451658","MrAndyNgo",15,11555,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1442341,729856343,559015341,76.593
"84","875856268056969216","DC_Draino",52,298996,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1417028,729856343,560432369,76.787
"85","18643437","PrisonPlanet",129,52256,"https://twitter.com/PrisonPlanet","TWITTER","summit.news","N",7.5,"US","en",1383981,729856343,561816350,76.976
"86","15392486","disclosetv",44,45250,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1317112,729856343,563133462,77.157
"87","208155240","MariaBartiromo",31,11821,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1299591,729856343,564433053,77.335
"88","90651198","GregAbbott_TX",14,25810,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1255747,729856343,565688800,77.507
"89","1222939896349970432","revistaoeste",42,21615,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1249681,729856343,566938481,77.678
"90","358545917","Cernovich",31,8039,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1219366,729856343,568157847,77.845
"91","1366565625401909249","WallStreetSilv",12,38198,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1200730,729856343,569358577,78.01
"92","1446231057259433988","DrLoupis",33,133088,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1189164,729856343,570547741,78.173
"93","18005085","MZHemingway",129,63326,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1164591,729856343,571712332,78.332
"94","850036892","Project_Veritas",42,314585,"https://twitter.com/Project_Veritas","TWITTER","projectveritas.com","N",44.5,"US","en",1158707,729856343,572871039,78.491
"95","39844876","RWMaloneMD",83,304618,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1154646,729856343,574025685,78.649
"96","278145569","MarshaBlackburn",19,13135,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1144099,729856343,575169784,78.806
"97","523248016","jsolomonReports",146,75691,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1114220,729856343,576284004,78.959
"98","2853461537","ScottAdamsSays",13,4571,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1107432,729856343,577391436,79.11
"99","3096147528","dom_lucre",13,12661,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1082957,729856343,578474393,79.259
"100","334715818","BuckSexton",NA,NA,"https://twitter.com/BuckSexton","TWITTER","independentchronicle.com","N",39.5,"US","en",1070952,729856343,579545345,79.405
"101","9890492","peta",NA,NA,"https://www.twitter.com/peta","TWITTER","peta.org","N",57,"US","en",1070713,729856343,580616058,79.552
"102","22677397","atensnut",54,182984,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1050605,729856343,581666663,79.696
"103","722528529716383744","ACTBrigitte",58,20482,"https://twitter.com/ACTBrigitte","TWITTER","brigittegabriel.com","N",50,"US","en",1048870,729856343,582715533,79.84
"104","375721095","Breaking911",155,96851,"https://twitter.com/Breaking911","TWITTER","breaking911.com","N",52,"US","en",1034623,729856343,583750156,79.982
"105","3184454384","Nidhi",19,2404,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1032583,729856343,584782739,80.123
"106","56644534","CCTV",NA,NA,"https://twitter.com/CCTV","TWITTER","english.cctv.com","N",44.5,"US","en",1030261,729856343,585813000,80.264
"107","1389360201996832771","PapiTrumpo",37,40706,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1013972,729856343,586826972,80.403
"108","826065164504006657","mtgreenee",12,23744,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1004517,729856343,587831489,80.541
"109","778763106289758208","JennaEllisEsq",31,7653,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",1000284,729856343,588831773,80.678
"110","1465347964252180493","P_McCulloughMD",138,119704,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",986598,729856343,589818371,80.813
"111","41160276","prageru",44,8900,"https://twitter.com/prageru","TWITTER","prageru.com","N",57,"US","en",985405,729856343,590803776,80.948
"112","4041824789","RSBNetwork",29,13535,"https://twitter.com/rsbnetwork","TWITTER","rsbnetwork.com","N",10,"US","en",964816,729856343,591768592,81.08
"113","10774652","theblaze",44,8760,"https://www.twitter.com/TheBlaze","TWITTER","theblaze.com","N",49.5,"US","en",959981,729856343,592728573,81.212
"114","264361128","Liz_Wheeler",13,7115,"https://twitter.com/Liz_Wheeler","TWITTER","lizwheeler.com","N",29.5,"US","en",949627,729856343,593678200,81.342
"115","34367582","TimRunsHisMouth",15,6619,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",947539,729856343,594625739,81.472
"116","586707638","SidneyPowell1",41,25650,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",942499,729856343,595568238,81.601
"117","22240612","AlArabiya_Eng",22,4508,"https://twitter.com/AlArabiya_Eng","TWITTER","english.alarabiya.net","N",39.5,"US","en",934519,729856343,596502757,81.729
"118","287413569","RonPaul",87,33717,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",912613,729856343,597415370,81.854
"119","16106584","stillgray",63,33154,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",906297,729856343,598321667,81.978
"120","21536398","GreggJarrett",NA,NA,"https://twitter.com/GreggJarrett","TWITTER","thegreggjarrett.com","N",32,"US","en",861786,729856343,599183453,82.096
"121","118845216","SheriffClarke",33,10467,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",858337,729856343,600041790,82.214
"122","201066140","pnjaban",16,16176,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",839094,729856343,600880884,82.329
"123","537709549","LauraLoomer",50,17238,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",823182,729856343,601704066,82.441
"124","816652616625168388","RepAndyBiggsAZ",17,29653,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",815608,729856343,602519674,82.553
"125","191871143","VigilantFox",99,232832,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",801209,729856343,603320883,82.663
"126","806344552718045184","drsimonegold",NA,NA,"https://twitter.com/drsimonegold","TWITTER","americasfrontlinedoctors.org","N",17.5,"US","en",780437,729856343,604101320,82.77
"127","588703829","sneako",28,4316,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",777985,729856343,604879305,82.876
"128","95588504","amitmalviya",12,1945,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",776165,729856343,605655470,82.983
"129","1098091506886471680","laralogan",100,110564,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",774421,729856343,606429891,83.089
"130","109579534","EliseStefanik",41,15007,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",768470,729856343,607198361,83.194
"131","29097819","EpochTimes",NA,NA,"https://twitter.com/EpochTimes","TWITTER","theepochtimes.com","N",17.5,"US","en",764675,729856343,607963036,83.299
"132","40891771","WhitlockJason",21,2556,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",762914,729856343,608725950,83.404
"133","3047722897","realMikeLindell",12,27627,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",755929,729856343,609481879,83.507
"134","2421067430","TeaPainUSA",70,14545,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",751743,729856343,610233622,83.61
"135","975200486","RepThomasMassie",23,15217,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",739167,729856343,610972789,83.711
"136","17879692","TedNugent",14,21256,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",717838,729856343,611690627,83.81
"137","19211550","gatewaypundit",110,96887,"https://twitter.com/gatewaypundit","TWITTER","thegatewaypundit.com","N",30,"US","en",713948,729856343,612404575,83.908
"138","863527548","steve_hanke",17,1536,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",711815,729856343,613116390,84.005
"139","1201953403099893760","RonnyJacksonTX",12,14415,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",711137,729856343,613827527,84.103
"140","1085225533623783424","KanekoaTheGreat",38,113215,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",703213,729856343,614530740,84.199
"141","3065576725","SM_NCT",62,11458,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",699288,729856343,615230028,84.295
"142","601535938","RealMattCouch",119,70270,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",696767,729856343,615926795,84.39
"143","534023","alx",24,34290,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",668541,729856343,616595336,84.482
"144","878284831","OccupyDemocrats",125,51507,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",668072,729856343,617263408,84.573
"145","1577761560394665984","DiedSuddenly_",51,86407,"https://twitter.com/DiedSuddenly_","TWITTER","diedsuddenly.info","N",22.5,"US","en",667398,729856343,617930806,84.665
"146","350822109","ElijahSchaffer",15,2733,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",664940,729856343,618595746,84.756
"147","707231479047315456","PeterSweden7",12,25150,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",660401,729856343,619256147,84.846
"148","4765364386","ChuckCallesto",34,124949,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",655613,729856343,619911760,84.936
"149","239098915","mattletiss7",15,803,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",649410,729856343,620561170,85.025
"150","94784682","JonathanTurley",56,34102,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",623629,729856343,621184799,85.111
"151","130003441","simonateba",20,17254,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",623393,729856343,621808192,85.196
"152","900021957424447488","VernonForGA",11,705,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",621905,729856343,622430097,85.281
"153","70355674","ashoswai",31,4435,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",620280,729856343,623050377,85.366
"154","22956220","HeyTammyBruce",29,3035,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",619439,729856343,623669816,85.451
"155","53789862","MaxBlumenthal",19,4542,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",596912,729856343,624266728,85.533
"156","24822993","tracybeanz",33,4025,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",593342,729856343,624860070,85.614
"157","472777204","DrAseemMalhotra",14,181715,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",592534,729856343,625452604,85.695
"158","3091150576","trtworld",NA,NA,"https://twitter.com/trtworld","TWITTER","trtworld.com","N",39.5,"US","en",582117,729856343,626034721,85.775
"159","3530404094","DavidJHarrisJr",11,374,"https://twitter.com/DavidJHarrisJr","TWITTER","davidharrisjr.com","N",10,"US","en",579588,729856343,626614309,85.854
"160","147964447","interfax_news",NA,NA,"https://twitter.com/interfax_news","TWITTER","interfax.com","N",47,"US","en",575279,729856343,627189588,85.933
"161","171632862","JaySekulow",14,574,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",575003,729856343,627764591,86.012
"162","96906231","thevivafrei",39,12823,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",574403,729856343,628338994,86.091
"163","466864852","BoSnerdley",84,60610,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",570117,729856343,628909111,86.169
"164","3018960919","RebelNewsOnline",15,14139,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",566394,729856343,629475505,86.246
"165","47253057","RogerJStoneJr",47,15422,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",562673,729856343,630038178,86.324
"166","17800215","jasoninthehouse",11,426,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",561862,729856343,630600040,86.401
"167","97054224","OzraeliAvi",27,247927,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",561377,729856343,631161417,86.477
"168","98992586","jimmy_dore",30,8996,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",555658,729856343,631717075,86.554
"169","1288319695658135552","realstewpeters",33,61303,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",549156,729856343,632266231,86.629
"170","91583544","NickAdamsinUSA",NA,NA,"https://twitter.com/nickadamsinusa","TWITTER","nickadamsusa.com","N",44.5,"US","en",547210,729856343,632813441,86.704
"171","2852597261","julie_kelly2",23,17622,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",546838,729856343,633360279,86.779
"172","1355721251180961792","GuntherEagleman",30,12080,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",542993,729856343,633903272,86.853
"173","2962813893","RepStefanik",23,5741,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",533649,729856343,634436921,86.926
"174","55329156","RNCResearch",35,10445,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",528607,729856343,634965528,86.999
"175","15115280","PalmerReport",NA,NA,"https://twitter.com/PalmerReport","TWITTER","palmerreport.com","N",44.5,"US","en",527937,729856343,635493465,87.071
"176","567289542","Saudi_Gazette",NA,NA,"https://twitter.com/Saudi_Gazette","TWITTER","saudigazette.com.sa","N",44.5,"US","en",521726,729856343,636015191,87.143
"177","47739450","ByronYork",12,2272,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",521054,729856343,636536245,87.214
"178","282695161","WayneDupreeShow",19,1488,"https://twitter.com/WayneDupreeShow","TWITTER","waynedupree.com","N",27.5,"US","en",516878,729856343,637053123,87.285
"179","46078438","MaajidNawaz",23,2828,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",508177,729856343,637561300,87.354
"180","62957739","eduardomenoni",20,2019,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",502670,729856343,638063970,87.423
"181","89732309","bainjal",14,893,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",502438,729856343,638566408,87.492
"182","69172612","arabnews",NA,NA,"https://twitter.com/arabnews","TWITTER","arabnews.com","N",44.5,"US","en",502115,729856343,639068523,87.561
"183","1194770389634895873","BonginoReport",243,205742,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",501690,729856343,639570213,87.63
"184","95994080","Lukewearechange",27,14467,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",491974,729856343,640062187,87.697
"185","368196789","thegoodgodabove",NA,NA,"https://twitter.com/TheGoodGodAbove?lang=en","TWITTER","thegoodlordabove.com","N",29.5,"US","en",480136,729856343,640542323,87.763
"186","19553409","Rasmussen_Poll",28,4053,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",478858,729856343,641021181,87.828
"187","203226736","SharylAttkisson",11,1715,"https://twitter.com/SharylAttkisson","TWITTER","sharylattkisson.com","N",44.5,"US","en",477541,729856343,641498722,87.894
"188","168541923","ACTforAmerica",43,13458,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",471358,729856343,641970080,87.958
"189","125128723","RaheemKassam",58,11493,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",469420,729856343,642439500,88.023
"190","1492670054541844482","KariLakeWarRoom",54,55089,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",465178,729856343,642904678,88.086
"191","37491797","stkirsch",64,169782,"https://twitter.com/stkirsch","TWITTER","kirschsubstack.com","N",37.5,"US","en",463248,729856343,643367926,88.15
"192","1313536464022646786","WarClandestine",13,29667,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",461207,729856343,643829133,88.213
"193","14662354","WashTimes",17,3735,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",456057,729856343,644285190,88.276
"194","321954654","kylenabecker",109,135191,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",454558,729856343,644739748,88.338
"195","20675681","JamesMelville",15,37773,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",453790,729856343,645193538,88.4
"196","131546062","SenRickScott",25,3393,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",453488,729856343,645647026,88.462
"197","1137562469017088000","konnect_danielk",19,82990,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",451340,729856343,646098366,88.524
"198","1121554471","swati_gs",65,26860,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",449499,729856343,646547865,88.586
"199","17828368","aciprensa",NA,NA,"https://twitter.com/aciprensa","TWITTER","aciprensa.com","N",57,"US","en",444711,729856343,646992576,88.647
"200","560825868","VlogdoLisboa",11,380,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",442901,729856343,647435477,88.707
"201","18956212","FAIRImmigration",37,4815,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",438743,729856343,647874220,88.767
"202","69156861","TheChiefNerd",72,164289,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",438004,729856343,648312224,88.827
"203","739610364975808513","paulsperry_",20,34067,"NaN","NaN","NaN","NaN",NA,"NaN","NaN",434227,729856343,648746451,88.887
