"",target_user_id,twitter_handle,fib_index,total_reshares,Source,Type,Domain,Rating,Score,Country,Language,followers
0,1000607182889496577,CzebotarJessie,23.0,1459.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1001154543168753665,TiwannaRN42,15.0,711.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1002361483169226752,TrialsiteN,NaN,NaN,https://twitter.com/TrialsiteN,TWITTER,trialsitenews.com,N,30.0,US,en,13042.0
3,1006268732560289792,CaliforniaGlobe,NaN,NaN,https://twitter.com/californiaglobe,TWITTER,californiaglobe.com,N,35.0,US,en,38604.0
4,100731315,ActualidadRT,NaN,NaN,https://twitter.com/ActualidadRT,TWITTER,actualidad.rt.com,N,0.0,US,en,3515994.0
5,1007374418358800384,RealBruceClark,11.0,414.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6,1008376462506971136,FL_Daily,NaN,NaN,https://twitter.com/fl_daily,TWITTER,floridadaily.com,N,44.5,US,en,1101.0
7,1009560837734846464,LivePDDave1,11.0,468.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,1012343293085011972,FcSunnee,12.0,570.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,101395336,homenaturalcure,NaN,NaN,https://twitter.com/homenaturalcure,TWITTER,homenaturalcures.com,N,35.0,US,en,1251.0
10,1014667477,VanEmmerickKris,15.0,1143.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11,1015683182060945408,enfree1993,12.0,440.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,1018425398869282817,Electroversenet,NaN,NaN,https://twitter.com/Electroversenet,TWITTER,electroverse.co,N,25.0,US,en,28381.0
13,101852818,Eric_Schmitt,12.0,743.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,1018582177381081095,RealScottRitter,17.0,3257.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15,1019946132368216064,IA_Journal_,NaN,NaN,https://twitter.com/IA_Journal_,TWITTER,en.interaffairs.ru,N,32.5,US,en,950.0
16,1021138925773938689,TheOhioStar,NaN,NaN,https://twitter.com/TheOhioStar,TWITTER,theconnecticutstar.com,N,40.0,US,en,1418.0
17,1021461090671030272,SaltyCracker9,62.0,8582.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,1021549421610377217,ConsPolToday,NaN,NaN,https://twitter.com/conspoltoday,TWITTER,conservativepolitics2day.com,N,50.0,US,en,6153.0
19,1021840166380421120,saisaisaiiz,14.0,986.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20,1022693675250249729,DrewHLive,16.0,3991.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,1029465832781492226,RekietaLaw,20.0,1623.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,1029527676833419265,TheMichiganStar,NaN,NaN,https://twitter.com/themichiganstar,TWITTER,theconnecticutstar.com,N,40.0,US,en,19.0
23,1031747223569227776,DarrenJBeattie,57.0,16908.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,1033994695595065347,WayV_official,11.0,159927.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25,1035750989607841793,TheMinnesotaSun,NaN,NaN,https://twitter.com/TheMinnesotaSun,TWITTER,theconnecticutstar.com,N,40.0,US,en,200.0
26,1038972096,MehrnewsCom,NaN,NaN,https://twitter.com/MehrnewsCom,TWITTER,en.mehrnews.com,N,5.0,US,en,24196.0
27,1041939506084044800,heiankyo_327,32.0,6290.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28,1042447153170309120,QNationUS,NaN,NaN,https://x.com/QNationUS?s=20,TWITTER,qnation.us,N,20.0,US,en,19.0
29,1043097751,RonPaulInstitut,NaN,NaN,https://twitter.com/RonPaulInstitut,TWITTER,ronpaulinstitute.org,N,30.0,US,en,79384.0
30,1043185714437992449,catturd2,139.0,340425.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31,1045872810038419457,ChinaDailyUSA,NaN,NaN,https://twitter.com/ChinaDailyUSA,TWITTER,chinadaily.com.cn,N,44.5,US,en,2106.0
32,1045908904985513985,Dadidice1,25.0,1800.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,1045921071180918785,ShenYue_TH,13.0,417.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,1046102582643642373,BookerSparticus,27.0,4134.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,1046311936944558082,OopstopC,NaN,NaN,https://twitter.com/oopstopc,TWITTER,oopstop.com,N,7.5,US,en,5.0
36,1046559976834158592,Baklava_USA,28.0,2317.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37,1052225335318712320,annvandersteel,12.0,285.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38,1056630339995648000,AliciaFixLuke,NaN,NaN,https://twitter.com/AliciaFixLuke,TWITTER,bb4sp.com,N,37.5,US,en,5988.0
39,1057029255362531330,ReadeAlexandra,13.0,767.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40,105901883,ericmetaxas,29.0,3454.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41,1060573081935249409,NTDNews,18.0,3128.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42,1060579035170959360,griptmedia,69.0,20599.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43,1062413857,catholic_proud,NaN,NaN,https://twitter.com/catholic_proud,TWITTER,catholicsay.com,N,57.0,US,en,4661.0
44,1062754443798532096,MakisMD,19.0,2170.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45,106393496,russiabeyond,NaN,NaN,https://x.com/russiabeyond?s=20,TWITTER,rbth.com,N,54.5,US,en,32710.0
46,1067490734759178240,1776DrRick,19.0,1238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,1067792857111642113,LWCnewswire,23.0,3032.0,https://twitter.com/LWCnewswire,TWITTER,louderwithcrowder.com,N,32.0,US,en,58489.0
48,1069697383829651456,PaulMitchell_AB,24.0,4873.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49,1070137173054291968,Evie_Magazine,NaN,NaN,https://twitter.com/evie_magazine,TWITTER,eviemagazine.com,N,12.5,US,en,38736.0
50,1071585991,BillFOXLA,15.0,17802.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,1074480192,SenTedCruz,39.0,15827.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,1076325532734709762,TEN__IDN,16.0,995.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,107663893,teriksson9,17.0,1052.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,10774652,theblaze,44.0,8760.0,https://www.twitter.com/TheBlaze,TWITTER,theblaze.com,N,49.5,US,en,959981.0
55,1079810626287853568,WayV_China_STA,20.0,1069.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,1080477288955826176,RepMarkGreen,13.0,806.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,1080960924687704064,SenHawleyPress,15.0,1416.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,1081142906520367104,Pancho66196600,11.0,1285.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,1081701842470367232,CitizensJourn,NaN,NaN,https://twitter.com/CitizensJourn,TWITTER,citizensjournal.us,N,7.5,US,en,660.0
60,1081945529112821762,KeillerDon,13.0,693.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,1082197856,KariLake,48.0,138588.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,1082790600292925440,RepChipRoy,27.0,5986.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,1084375028,JasonMillerinDC,27.0,3479.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,1085225533623783424,KanekoaTheGreat,38.0,113215.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,1086348776623599616,JohnJGaltrules,13.0,754.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,1090667626441961473,queenb_wiov,15.0,1367.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,1091584741831131137,XOPlanetMother,11.0,2979.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,1092538332981219328,VozWire,NaN,NaN,https://twitter.com/vozwire,TWITTER,vozwire.com,N,55.0,US,en,181.0
69,1092863064586608640,ModiGovt2,14.0,981.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,1093960278285434880,themarketear,13.0,569.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,109398997,stopvaccinating,NaN,NaN,https://x.com/stopvaccinating?s=20,TWITTER,stopmandatoryvaccination.com,N,22.5,US,en,57496.0
72,109579534,EliseStefanik,41.0,15007.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,1096059529,SenatorRisch,11.0,282.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,109640315,infolibnews,NaN,NaN,https://www.twitter.com/infolibnews,TWITTER,informationliberation.com,N,39.5,US,en,5903.0
75,1097604024591925248,fmeeus1,17.0,2172.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,1098091506886471680,laralogan,100.0,110564.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,1099579684981944320,WallStreetApes,13.0,700.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,1103351392285147136,vadogwoodnews,NaN,NaN,https://www.twitter.com/vadogwoodnews,TWITTER,vadogwood.com,N,57.0,US,en,7422.0
79,1103532126589411329,mollie_don,27.0,1480.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,1103979282299146240,tmtm1253_,12.0,536.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,1108472017144201216,TrumpWarRoom,16.0,6979.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82,1109532876310302721,backtolife_2023,41.0,32031.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,1112444235037507584,Article3Project,30.0,2267.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,1113328322446909440,narshmallow813,14.0,1476.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,11134252,GOP,25.0,6291.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,1114237991797522434,Jakelyneloiola_,22.0,4681.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,1115354961838137344,PoliceThePolic1,13.0,754.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,1115874631,CGTNOfficial,NaN,NaN,https://twitter.com/CGTNOfficial,TWITTER,cgtn.com,N,44.5,US,en,12975019.0
89,1116345515761909760,EMichaelJones1,16.0,771.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,111704438,FocusFamily,NaN,NaN,https://twitter.com/FocusFamily,TWITTER,focusonthefamily.com,N,57.0,US,en,109433.0
91,1119671338594177024,DisrnNews,NaN,NaN,https://twitter.com/DisrnNews,TWITTER,disrn.com,N,57.0,US,en,14565.0
92,1120353165663199234,babulal_vasant,12.0,327.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,1121554471,swati_gs,65.0,26860.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,1125693852063498241,JimFergusonUK,42.0,37905.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,112684779,DaveAtherton20,18.0,9320.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96,112902058,InvestWatchBlog,NaN,NaN,https://twitter.com/InvestWatchBlog,TWITTER,investmentwatchblog.com,N,32.0,US,en,3434.0
97,1129386732,Intl_Highlife,NaN,NaN,https://www.twitter.com/intl_highlife,TWITTER,internationalhighlife.com,N,39.5,US,en,341976.0
98,1131917492,JudiciaryGOP,18.0,6340.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,1132002680996597762,FranceRsistanc1,16.0,852.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,1133265016705175557,blessingfowoba,13.0,1850.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101,1133847556516122634,AlachuaChronic1,NaN,NaN,https://twitter.com/alachuachronic1,TWITTER,alachuachronicle.com,N,52.0,US,en,1041.0
102,113570862,m2ensen,15.0,844.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,1136148055260946432,2Moori,13.0,1030.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104,1136226906091601920,weichuanyufu,11.0,532.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105,1137562469017088000,konnect_danielk,19.0,82990.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,1137638220,thegailygrind,NaN,NaN,https://twitter.com/thegailygrind,TWITTER,thegailygrind.com,N,57.5,US,en,13742.0
107,1137844959296593921,tampafreepress,NaN,NaN,https://twitter.com/tampafreepress,TWITTER,tampafp.com,N,57.0,US,en,3642.0
108,1138590754022907904,theprofsrecord,14.0,782.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109,1139217161275101184,MdBreathe,14.0,15159.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110,1144059409280184321,Beyond_Mystic,17.0,1268.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111,1145196115056136193,AaronOtsuka,14.0,1279.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112,1145866561271554048,nataliegwinters,27.0,9433.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113,1146021318082609152,Finanzas_Times,14.0,1056.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114,1147253398670102529,UncoverDC,NaN,NaN,https://twitter.com/UncoverDC,TWITTER,uncoverdc.com,N,27.5,US,en,93090.0
115,114807372,DrChrisNorthrup,NaN,NaN,https://twitter.com/drchrisnorthrup,TWITTER,drnorthrup.com,N,35.0,US,en,125391.0
116,1148711615686160384,Michael_J_Matt,18.0,1325.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117,1148781720876937216,Deejo53513317,11.0,589.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118,114934815,sohbunshu,11.0,452.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119,1151261114384171008,NationalFile,17.0,13846.0,https://twitter.com/nationalfile,TWITTER,nationalfile.com,N,10.0,US,en,42475.0
120,1151805316344025090,Antonio55184671,19.0,2945.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121,1151913018936053760,jacksonhinklle,20.0,1233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122,1153042794375712770,HowleyReporter,16.0,4526.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123,1153325872084074496,CopperCourier,NaN,NaN,https://twitter.com/CopperCourier,TWITTER,coppercourier.com,N,57.0,US,en,2987.0
124,1156340972730667011,MammothNationUS,11.0,422.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125,1156850474047459328,Joe7993,30.0,4686.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126,1157723480,courage04ever,26.0,1559.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127,1158740854787465217,standforhealth1,NaN,NaN,https://x.com/standforhealth1?s=20,TWITTER,standforhealthfreedom.com,N,20.0,US,en,4430.0
128,1160595663580618758,nama_wz,11.0,3874.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129,1161261376846946305,Babygravy9,11.0,603.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130,1161862918347972608,chen88888899,12.0,809.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131,11622712,JDRucker,NaN,NaN,https://twitter.com/jdrucker,TWITTER,americafirstreport.com,N,20.0,US,en,115531.0
132,116384038,pepesgrandma,28.0,4760.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133,1163992520252153857,mikepompeo,38.0,18503.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134,1164955068837195776,YaochensClub_TH,15.0,737.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135,1169793310241755137,Apex_WW,15.0,743.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136,1171110583413772288,NineOfficial_TH,16.0,915.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1175422255662153728,EntTofu,31.0,7498.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,117648019,ALEGRA1988,18.0,4181.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1177386633764790273,TTAVOfficial,NaN,NaN,https://twitter.com/TTAVOfficial,TWITTER,thetruthaboutvaccines.com,N,12.5,US,en,30390.0
140,117810351,WSWS_Updates,NaN,NaN,https://twitter.com/WSWS_Updates,TWITTER,wsws.org,N,7.5,US,en,48088.0
141,1178805312679071745,Doctor_I_am_The,19.0,1285.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142,1180820863798562817,lovely__dollS2,12.0,589.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143,1180955037301915649,kacdnp91,12.0,1067.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,1181334463550283777,MiMighty,NaN,NaN,https://twitter.com/MiMighty,TWITTER,mightymichigan.com,N,39.5,US,en,118.0
145,1182332284403376128,TheFirstonTV,NaN,NaN,https://twitter.com/TheFirstonTV,TWITTER,thefirsttv.com,N,52.0,US,en,81492.0
146,1182375584229249024,PoliTribune,NaN,NaN,https://twitter.com/PoliTribune/,TWITTER,polinews.org,N,49.5,US,en,5881.0
147,1182558433796448256,xrenaur,15.0,573.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148,1184647108290170880,Zoogerdee2024,17.0,763.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149,1186797952729341958,ConservativeAd5,13.0,1005.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150,1188084175628197889,WZCOrangeGarden,13.0,478.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151,118845216,SheriffClarke,33.0,10467.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152,1192488420171497472,cacabylima,13.0,1248.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153,1192856031069528064,MagaVoter,NaN,NaN,https://twitter.com/MAGAVoter,TWITTER,magavoter.com,N,47.0,US,en,6.0
154,1193823126309818368,TonyClimate,39.0,7782.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155,1194770389634895873,BonginoReport,243.0,205742.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156,1196113311596572672,daywithshua,44.0,20732.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157,1198616515488169985,TheTentacle1,NaN,NaN,https://twitter.com/TheTentacle1,TWITTER,thetentacle.com,N,25.0,US,en,123.0
158,1199400063086272513,LancasterCouri1,NaN,NaN,https://www.twitter.com/lancastercouri1,TWITTER,lancastercourier.com,N,52.5,US,en,25.0
159,1199556767308337152,maapaadubu,26.0,3725.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
160,1201670995435646976,laurenboebert,15.0,76566.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
161,1201953403099893760,RonnyJacksonTX,12.0,14415.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
162,1202282198793117696,Trend_Politics,NaN,NaN,https://twitter.com/Trend_Politics,TWITTER,trendingpolitics.com,N,39.5,US,en,3213.0
163,1204828671896379397,UpNorthNewsWI,NaN,NaN,https://twitter.com/upnorthnewswi,TWITTER,upnorthnewswi.com,N,57.0,US,en,5097.0
164,1205125431948537858,headBONDmeLWJ,16.0,5246.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
165,1205501409971580928,americanoreport,NaN,NaN,https://twitter.com/americanoreport,TWITTER,theamericanonews.com,N,57.0,US,en,3001.0
166,1207325984296493056,Virginia_Works,NaN,NaN,https://twitter.com/Virginia_Works,TWITTER,virginiaworks.org,N,39.5,US,en,4.0
167,1209936918,OANN,105.0,52085.0,https://www.twitter.com/oann,TWITTER,oann.com,N,25.0,US,en,2085799.0
168,1211433900427202561,patgill69033215,12.0,470.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169,1211816467844354049,EZ2p8,16.0,614.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
170,1212492798806482945,GlockfordFiles,31.0,4334.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
171,1212728697431572480,jackson66368924,17.0,949.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
172,1212806053907185664,TheLeoTerrell,38.0,10790.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
173,1214911363971190784,TheKeystone,NaN,NaN,https://twitter.com/thekeystone,TWITTER,keystonenewsroom.com,N,57.0,US,en,4955.0
174,1214914228714430465,GanderNewsroom,NaN,NaN,https://twitter.com/GanderNewsroom,TWITTER,gandernewsroom.com,N,57.0,US,en,5237.0
175,1214915432043483142,CardinalAndPine,NaN,NaN,https://twitter.com/cardinalandpine,TWITTER,cardinalpine.com,N,57.0,US,en,6807.0
176,121532017,stella_immanuel,19.0,12147.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177,1216793092134723586,JustTheNews,48.0,29037.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,1222939896349970432,revistaoeste,42.0,21615.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
179,1223375375444525057,ShellbackProud,15.0,553.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180,1224897108265795584,wangyibo_bar,31.0,2361.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
181,1227773808033116161,thelibertyloft,NaN,NaN,https://twitter.com/thelibertyloft,TWITTER,thelibertyloft.com,N,17.5,US,en,1075.0
182,1228018942444101632,YakToraNW,13.0,401.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,1230120490498494466,BakarecPolitika,16.0,1047.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
184,1230294611202957312,imyourmoderator,15.0,784.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185,1233051272,JosephWulfsohn,14.0,2880.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186,1234862609758900224,PatFish62304572,15.0,455.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187,123504748,PeterDClack,16.0,39013.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188,1238747729582407680,qikong_,13.0,371.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
189,1239369126658760704,jenmong23,32.0,14807.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
190,123975474,jonrappoport,NaN,NaN,https://www.twitter.com/jonrappoport,TWITTER,nomorefakenews.com,N,17.5,US,en,81491.0
191,1240130573026418688,MeganJia8,18.0,3755.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
192,1242047101518913537,MartinMeinung,14.0,849.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
193,1242534200634478593,RealPNavarro,11.0,1236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
194,1244303888850857985,PBeatap,11.0,584.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195,1244748518117474305,ChanceGardi,14.0,1804.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196,1245497034565615616,SikhForTruth,23.0,3032.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
197,1246619413987471360,thelatribune,NaN,NaN,https://twitter.com/thelatribune,TWITTER,thelosangelestribune.com,N,52.0,US,en,53.0
198,1247535087886823427,CRBeyond,NaN,NaN,https://twitter.com/CRBeyond,TWITTER,consciousreminder.com,N,42.0,US,en,44.0
199,1247777337329901575,WayVLand_TH,14.0,644.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,1248205150126108672,Ishiwari_docter,29.0,3436.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,125128723,RaheemKassam,58.0,11493.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
202,1251638956359385089,DrJudyAMikovits,25.0,4908.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203,1251900966770794498,AuronMacintyre,11.0,885.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204,12524522,mercola,NaN,NaN,https://twitter.com/mercola,TWITTER,mercola.com,N,25.0,US,en,415045.0
205,1252771923450138625,caogenxiaogex,26.0,3501.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
206,1254748893453053952,YiboW_MTJJ_KR,15.0,586.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
207,1254822389981970435,freedomfirstnet,NaN,NaN,https://twitter.com/freedomfirstnet,TWITTER,freedomfirstnetwork.com,N,12.5,US,en,11065.0
208,1254966384771162112,CarolineLessar8,17.0,1085.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
209,1255176009764294656,Covid19Critical,12.0,364.0,https://twitter.com/Covid19Critical,TWITTER,covid19criticalcare.com,N,17.5,US,en,237316.0
210,1255846602897588224,Iowa_1776,13.0,353.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
211,1256287772144332800,SheldonRothMD1,41.0,7705.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
212,1256921941933535232,PanData19,NaN,NaN,https://twitter.com/PanData19/,TWITTER,pandata.org,N,40.0,US,en,53133.0
213,1257326901724540928,lxnthaifans,11.0,307.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
214,1257667158,chiproytx,13.0,5947.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
215,1258102233205481473,theraginpatriot,20.0,1719.0,https://twitter.com/theraginpatriot,TWITTER,theragingpatriot.org,N,34.5,US,en,7608.0
216,1260956142269652997,gho14913630,16.0,1429.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
217,1262182550656757768,NaturallyFTW,13.0,15652.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
218,1262840135659503619,HIT_Evidence,NaN,NaN,https://twitter.com/HIT_Evidence,TWITTER,hereistheevidence.com,N,7.5,US,en,1999.0
219,1263221313180700674,SeanTho98192182,15.0,952.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
220,1263535557503848450,Eloise93833941,11.0,436.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
221,1264277600089694208,BounPrem_TH_OFC,18.0,4137.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
222,1264680484459724802,TheEXECUTlONER_,32.0,9579.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
223,1265323694173413378,RespectNH,NaN,NaN,https://twitter.com/RespectNH,TWITTER,respectnh.com,N,52.0,US,en,29.0
224,1265602451287109634,jenocutest,11.0,1589.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
